Created_at,Year,Month,Text,latitude,longitude
2022-07-15 16:52:24+00:00,2022,July,my 55 year old uncle just yelled he need some milk full volume when were in line for the ferry ride man,47.2729666,-120.69392
2022-07-16 04:37:38+00:00,2022,July,"@[agency name] There's no signage on digital boards, no info over intercoms at [location name]. Driver didn't explain what happened and yelled at pax to deboard after skipping [location name]. Should be a clear comms plan when emergency [location name] closure occurs. Tonight's experience was poor, stranded so many commuters.",37.2697605,-120.02525
2022-07-19 23:22:10+00:00,2022,July,Conditions on the @[agency name] [street name] are deplorable. Its still daylight and the [station name] is an unsafe disaster (not to mention dozens of homeless and loiterers) @[username] @[agency name] @[news agency] @[news agency] #[agency name],40.004886,-75.138524
2022-07-20 13:51:22+00:00,2022,July,@[agency name] At the [street name] and [street name] southbound stop regular bus not limited around 9 AM today. He was very rude and unsafe and there are witnesses who were traveling with me,40.655126,-73.939485
2022-07-27 03:08:03+00:00,2022,July,@[agency name] the [route name and number] bus didnt pick up passengers at [stop number] at 10:33p following @[event name] event in [location name],38.928253,-77.034799
2022-07-28 21:25:38+00:00,2022,July,I literally hate the train so much. Be too much going on lmao from angry yts to crazy crackheads LMAO,38.928253,-77.034799
2022-07-29 22:26:34+00:00,2022,July,"I hate being delayed due to entirely avoidable things, like the bus driver continuing to chat and pulling off 6 mins late",38.928253,-77.034799
2022-07-31 05:13:12+00:00,2022,July,"Fuckin racist bus driver on the [line number] from [street name] .. just saying.. have my shirt around my neck covering my front side but the driver was trying to tell me I had to put my shirt all the way on.. 
 
 Marxist...",45.4850125,-122.80131
2022-08-01 02:52:46+00:00,2022,August,"Theres only one sign across the street that says shuttle and tons of riders are getting confused and angry. This is beyond a MESS @[agency name], DO BETTER!",38.928253,-77.034799
2022-08-02 11:17:47+00:00,2022,August,Usually I hate when people play they music loud on the train but this guy got a good playlist,40.004886,-75.138524
2022-08-02 21:19:22+00:00,2022,August,"I fucking hate when people just blast their music on the ferry. I dont want to hear your shitty music and just disrupting the ride. 
 
 If I wanted to deal with that shit, Id be taking the train to hear showtime. Be fucking considerate",42.7466315,-76.214606
2022-08-02 23:28:58+00:00,2022,August,"Stop me if youve heard this before, but someone on the red line smells like ass.",41.833768,-87.671851
2022-08-03 16:12:50+00:00,2022,August,"When youre already late to work and need to load your septa card (which is brutally slow for the uninitiated) so you buy the weekly pass
 
 Septa takes their money
 
 AND DOESNT UPDATE MY MFIN CAAAAAARDDD and I had to fight for my life to get on the platform",40.004886,-75.138524
2022-08-08 14:17:02+00:00,2022,August,"i really hate [agency name] drivers so much, there was no reason for you to humiliate a man who cant afford a pass, you couldve quietly told him he cant ride rather than say you do this all the time sir, no like he already admitted out loud he has no job and no place to sleep",33.7723461,-84.29678
2022-08-08 18:50:55+00:00,2022,August,"Crazy dude on the bus is eating a giant bag of cheez its and bus driver keeps yelling at him that there is no food on the bus. He just shakes his head and keeps eating them. I would normally be annoyed, but I relate to much. Cheez its are delicious...",30.3234054,-97.716312
2022-08-09 05:03:46+00:00,2022,August,"Just witnessed a baldheaded black man punch a Caucasian homeless person quite hard in the nose, causing it to swell and bleed profusely. He ran on the train, punched him, then ran off. I asked the victim if he knew the guy, and he said, ""No! I just got on the train! I don't know",45.5364205,-122.60733
2022-08-10 18:30:10+00:00,2022,August,Well the [agency name] Transit bus was late makes me frustrated and angry the bus is suppose to come to the [street name] and [street name] bus stop at 11:09 sometimes 11:06 but it came late at 11:22 so unfair they need to be on time I start work at 11:55 am,37.98549,-121.80341
2022-08-13 21:59:46+00:00,2022,August,"She had a freak out on the bus that was pathetic too btw. She didn't miss her stop at all, was like 23 feet away yelling at the driver like a banshee. She deserves to be slapped I s2g.",41.833768,-87.671851
2022-08-14 03:03:47+00:00,2022,August,When the angry monologue starts while youre riding the subway,40.655126,-73.939485
2022-08-15 07:28:58+00:00,2022,August,"A group of men already harassed and stalked her from the bus station to her Lyft pickup for her ride to the airport, if anyone in the area can help me point a young woman in the direction of a safe haven for the next 24 hours please, please, please reach out to me",34.1649855,-106.04519
2022-08-18 21:29:28+00:00,2022,August,Who hates when people listen to their crappy music on the train like this? Get some day headphones.,41.88711,-87.789929
2022-08-19 15:46:25+00:00,2022,August,"I am losing my [city name] edge. Was on the R train and nearly jumped out of my skin when someone boarded the train and shouted ""IT'S SHOWTIME!!!"". I usually never flinch. ",40.6974125,-73.98036
2022-08-19 19:53:25+00:00,2022,August,Dear @[agency name] Ive been waiting for [bus name] for an hour at [location name]. Other customers are angry right now.9 of 10 people still waiting to go to [location name].,41.4848429,-87.357352
2022-08-21 19:26:29+00:00,2022,August,I am so so so very angry furious and mad and frustrated with [agency name] the train boards at 12:00pm at [locaiton name] transfer platform and leaves 12:04 but they left 20 minutes late,37.98549,-121.80341
2022-08-23 05:42:34+00:00,2022,August,I am so so so very very very angry furious and mad and frustrated disappointed with [agency name] Transit so I walk to the [street name] and [street name] bus stop the bus is supposed to come at 11:09am sometimes it will a little early today the bus did not come at 11:09am so I called,37.98549,-121.80341
2022-08-23 17:10:36+00:00,2022,August,@[agency name] I press the Stop requested button and the driver said there isnt a stop here and I got off at [location name] walk to [location name]. The Driver was also rude and disrespectful.,42.3113985,-71.088478
2022-08-24 00:17:12+00:00,2022,August,"Wearing your uniform while waiting for the train, while the train is late and a not In service one blows by sure makes you a target to verbal abuse lol",41.833768,-87.671851
2022-08-24 23:06:28+00:00,2022,August,@[agency name] @[agency name] @[agency name] how yall 42 bus drivers supposed to stop on [street name] and [street name] and not stopping yall need to change yall signs if they not following the rules,40.004886,-75.138524
2022-08-25 22:16:14+00:00,2022,August,Bro the @[street name] really kills me. Their trains are late during rush hours so when they finally show up theyre so packed you cant breathe and no one else fits. Get it together. We shouldnt have to wait over half an hour for a damn train.,41.833768,-87.671851
2022-08-26 02:28:34+00:00,2022,August,"Umm my [agency name] operator almost exited the cab while the train was at line speed to yell at someone for not wearing a mask. No problem with the mask part, just shouldnt you be like making sure the train isnt going to crash?",37.8758285,-122.27766
2022-08-27 16:55:16+00:00,2022,August,@[agency name] your security guards on westbound [train number] Are very rude. I attempted to pay for my pass at the [station name] even tho I am going to the footprint center. The machine would not take my card. The gird threatened to kick me off the train.,33.392919,-111.92941
2022-08-27 17:07:34+00:00,2022,August,Shout out to my fellow subway passenger currently making his own cocktail (looks like a variation of a Bloody Mary) on the train. Youre a braver man than me.,40.655126,-73.939485
2022-09-03 13:33:27+00:00,2022,September,"@[username] @[news agency] This is ""Unusual"" bc [agency name] BUS DRIVERS has 2b at ""SCHEDULED STOPS"" and I was late getting 2my destination.I'm concerned bc people hbeen following me around have ""ASSAULTED"" me. I don't know these ppl nor do I know [agency name] drivers. There4, I'm concerned 4my safety.I'm disabled senior.",37.0902955,-76.479805
2022-09-06 20:45:36+00:00,2022,September,@[agency name] something just exploded as passengers were disembarking the 4 train at [street name]. My head still hurts from noise. What happened??,40.788882,-73.950947
2022-09-07 17:50:07+00:00,2022,September,This bus driver lol hates this shift,40.8559865,-73.866384
2022-09-08 01:23:36+00:00,2022,September,Just as shout out for the bus operator on the last run of the NS bus down to SV . The town is lucky to have such great people running these routes very thoughtful to her riders and helping them get to their destinations safely,35.9195065,-79.018488
2022-09-09 03:47:42+00:00,2022,September,"There are 8,000 people on this [agency name] train. Im about to shout out and ask them to let me know when to get off.",42.1342633,-87.765526
2022-09-10 16:34:13+00:00,2022,September,"@[agency name] Morning, just wanted to give a shout out to the amazing [agency name] drivers who go out of their ways to get us where we have to go. One driver 910 12:00 p 33 [bus number] had to pull over because of a moron parked in a bus zone and one who couldn't pull over and hit her driver side mirror.",40.004886,-75.138524
2022-09-12 12:38:43+00:00,2022,September,I never would have believed that a crowded @[agency name] subway would put a smile on my face!,40.788882,-73.950947
2022-09-12 17:31:52+00:00,2022,September,Why would this corny ass bus driver just ride pass me n I had to chase the bus like at this big ass age I should not be running after no bus his bald head ass,41.4957495,-81.663928
2022-09-12 21:00:11+00:00,2022,September,i hate it when Im on public transit and read a tweet so funny it has me bursting in laughter bc now everyone in this crowded tram is staring at me,42.3113985,-71.088478
2022-09-12 21:24:59+00:00,2022,September,@[agency name] @[username] Crazy guy in red cap maliciously holding train door open for many minutes. Finally lets go after several passengers got in his face. Almost became violent. [agency name] PD nowhere to be found as usual! even though they have a station here. [agency name] is clearly wildly unsafe!,37.918435,-122.29881
2022-09-13 02:26:17+00:00,2022,September,"So I make the cautious decision to get on a different car than them, because I felt like they could beat me up.
 
 WHY THE HELL THEY GET ON THE TRAIN THEN WALK TO MY CAR? They talking bout we making a music video and I had to fight for my life to get off at my stop",41.833768,-87.671851
2022-09-13 15:01:43+00:00,2022,September,Ugh who steals a water bottle. Someone stole it right off my bus. Enjoy my cooties whoever you are!,40.7658987,-111.90687
2022-09-14 14:26:00+00:00,2022,September,A lot of NYPD police presence on the L today and its not to stop any serious crime. Theyre only there to try and make their stupid quotas for fair evasion.,40.655126,-73.939485
2022-09-16 17:52:36+00:00,2022,September,Another violent passenger on the metro @[agency name] [train number]. Everyone feels scared. Yall need to fix this.,38.928253,-77.034799
2022-09-17 19:49:41+00:00,2022,September,"@[agency name] I forgot just how SLOW the streetcar is. I hate how many cars are zooming by when were just waiting at stops.
 And they wonder why transit ridership is going down.",47.614704,-122.30834
2022-09-18 02:04:07+00:00,2022,September,So im just standing here waiting for my bus to get to work across from the author kill station and the [bus number] just drove past despite me waving. Good to see drivers don't care if others will be late to work I guess. @[agency name],40.5723045,-74.131786
2022-09-18 19:41:44+00:00,2022,September,Bro this fucking [agency name] delay is going to give me a fucking panic attack Im so fucking angry.,37.7598095,-122.44614
2022-09-19 20:40:27+00:00,2022,September,"Im events I didnt see coming today, a strange man just punched me in the face and knocked me to the ground in the subway station. Im okay. A little rattled. Definitely bleeding in my cheek. Fuck man. Police are very helpful actually.",40.655126,-73.939485
2022-09-19 22:08:53+00:00,2022,September,"this very angry tweaker doesnt understand why the driver wont stop the bus. were two blocks from the stop.
 
 this aint an uber, lady.",47.614704,-122.30834
2022-09-19 22:55:18+00:00,2022,September,Just watched a woman with a shopping cart get stuck on the trainanother one had to just about run to the doors but she had a limp. Can someone over @[agency name] let conductors know people cannot fly off the train and need more than 5 secs to get off? They are too busy YELLING,38.9939255,-76.882185
2022-09-20 22:08:01+00:00,2022,September,Everybody on the train smells like outside. I will be hopping my ass in the shower as soon as I get home. ,41.833768,-87.671851
2022-09-21 06:55:44+00:00,2022,September,The way this homeless man just looked at me on this train you wouldve thought he wanted to kill me . No lie ! I hate riding the train this late !,38.9964715,-105.54936
2022-09-21 20:44:15+00:00,2022,September,@[agency name] Just big shout out of thanks to the Southbound drivers on the [bus number]. You all got stuck at [street name] and [street name] forever but are doing a great jobs of trying to get us home safety. We appreciate you.,40.788882,-73.950947
2022-09-23 20:25:04+00:00,2022,September,@[police name] This is the man who verbally assaulted me (and the driver) on the gold bus this morning. He told me his name is [passenger name]. Last seen heading southbound on the [bus number] from the [street name] and [street name] stop. I hope you find him.,43.056693,-87.944536
2022-09-27 11:30:58+00:00,2022,September,"[bus number] towards I 95 wasis late, so where my normal driver at?! He better just be on vaca.. I was enjoying my consistency with this bus lol but ita allowed as long as he's coming back ..also ppl trying not to pay.. rude! @[agency name]",39.8490795,-75.365742
2022-09-27 22:44:00+00:00,2022,September,Standing at bus stop in hurricane Ian weather with four angry women who have been waiting for the 5:30 bus that has yet to arrive at 6:40 is entertaining to say the least. Judging by the phone calls I overheard to customer service many employees will be having nightmares 2nite,25.7823705,-80.268149
2022-10-02 01:30:36+00:00,2022,October,"Detriment. I am highly upset because now Im forced to go to wait 14 minutes for the next bus, which is unacceptable. Please do something about your rouge ass drivers",40.788882,-73.950947
2022-10-07 17:23:33+00:00,2022,October,@[agency name] who is in the [transit card] call center? Lord theyre rude. Didnt even say anything when finished just hung up. Teach them some customer service skills.,37.7598095,-122.44614
2022-10-08 21:13:58+00:00,2022,October,not this old ass drunk man thinking hes low taking pictures of me on a flip phone on the train i will use this expensive wine as a baseball bat,40.655126,-73.939485
2022-10-10 15:25:55+00:00,2022,October,@[agency name] the bus driver entering [street name] at 11:25am is the most racist driver ever. You need to train the better.,38.9877985,-74.816043
2022-10-10 15:44:55+00:00,2022,October,Mfs making me late for work cuz they wanna fight on the train over some fuckin cigarettes like its not even 11am calm your asses down,41.833768,-87.671851
2022-10-12 13:45:51+00:00,2022,October,Why do I pay to commute on @[agency name] when 50 of the cars have an unsafe and sickening odor of sewage? Please fix! This is not right. Today it's the 2nd to last unit on [train number],37.4809415,-122.23242
2022-10-15 12:42:09+00:00,2022,October,"Unreliable transit is killing its ridership. 23 minutes delay I am experiencing since I arrived at the station is an absolute waste of my time. @[agency name] is not capable of serving [city name]! People deserve reliable, frequent service. @[agency name]",39.292525,-76.620475
2022-10-17 11:10:36+00:00,2022,October,"note to self, dont smoke angry and get on the train at 7am . theres too many people on this mf train",40.788882,-73.950947
2022-10-20 21:40:16+00:00,2022,October,Man I hate my strawberry allergy some dude on the bus is eating a fruit by the foot and it smells so damn good,36.1283265,-97.063311
2022-10-24 00:07:39+00:00,2022,October,"Go Phillies!! People are in a fantastic mood. Hopped on the bus to work and somebody paid my fare. When we got to the hospital, the driver yelled GO SAVE SOME LIVES PEOPLE",40.004886,-75.138524
2022-10-24 14:08:42+00:00,2022,October,Why tf did my bus driver have the heater on in a packed ass bus i frs almost suffocated.,30.584103,-96.328912
2022-10-24 21:10:28+00:00,2022,October,... it so nice have doors closed on you before you get a chance to get on and then when you get on they closed behind you and shove you forward into the person infront of you.. I'm not the reason you are late n rushing ma'am. Just trying to get home.. @[agency name],39.8490795,-75.365742
2022-10-26 18:19:21+00:00,2022,October,One more lateskipped bus and Im going to actually start a hate account for [agency name],35.9195065,-79.018488
2022-10-26 21:51:14+00:00,2022,October,My [agency name] Bus Driver going fast ashit Im odee scared he might be going 60,41.1182415,-77.738462
2022-10-27 01:29:44+00:00,2022,October,"@[agency name] Please remind the drivers of eastbound [bus number] that there is a stop at [street name], regardless of how many vehicles may be illegally parked in the poorly marked stop. An [street name] just blew by despite my waving at her and yelling for the bus.",40.788882,-73.950947
2022-10-27 21:25:39+00:00,2022,October,@[username] Last night there was no signage about those trains and the [agency name] Train Time app didnt show any trains departing [train station] going to [train station name]. I followed the crowd that walked to [train station name] and waited 40 minutes( 10 bc the train was late) before one finally arrived at 11:10pm,40.788882,-73.950947
2022-10-28 17:56:53+00:00,2022,October,Getting yelled at on the metro by a homeless woman right when I get off the plane,41.833768,-87.671851
2022-10-28 21:30:33+00:00,2022,October,and Im really bout to murk one of these niggas on the train for getting on here smelling like rotten ass,38.928253,-77.034799
2022-11-01 00:12:38+00:00,2022,November,"Was in a minor accident on the [line name] tonight. Can, backing out of the lot on [street name] somehow missed the brightly colored historic streetcar and backed into us. All of us, including the driver watched it, yelling, stop stop! 
 
 He didnt stop. No one hurt thankfully.",37.7598095,-122.44614
2022-11-01 21:25:33+00:00,2022,November,As much as I hate [agency name] for taking their sweet time and late schedules I will always love how black folks on the bus always make some type of conversation between old folks and young. Today we discussed shoes! Ofc it was a battle but it was about airforces vs Air max,42.3991137,-83.295223
2022-11-03 05:10:37+00:00,2022,November,"@[username] Ok so in summary before getting on the bus there was this (drunk?) Lady arguing with a guy with a dog, she threatened to cut off his balls, though I dont know whether it was the guy or the dog she was threatening, the guy ended up pushing her",36.5962855,-121.88588
2022-11-04 22:02:40+00:00,2022,November,"@[username] @[agency name] @[news agency] Pitiful, I had the worst experience with the [agency name] clerk at the [station name] today! Rude, disrespectful and incapable of doing her job! [agency name] is full of patronage and unqualified employees, there are some good ones who ruin it for people like this one.@[username] @[agency name]",40.004886,-75.138524
2022-11-05 17:48:28+00:00,2022,November,"Some [agency name] feedback:
 Bus definitely gives a raillike experience 
 Busses were really clean and I felt very safe
 Lots of smiling people of all walks
 [agency name] lane is nice. Compliance was high and there were times were the bus was flying by cars in traffic",27.795734,-82.69459
2022-11-06 03:55:07+00:00,2022,November,Theres these 3 loud flashy dressed Italian men across from me on the subway and each of them are rolling their own joint and singing and yelling in Italian and idk its just funny to watch,40.788882,-73.950947
2022-11-06 15:48:02+00:00,2022,November,"The train has: angry shouting woman, homeless man with 4 bags, loud radio, coughing lady (that I stayed far from and put on my mask). (@[station name] @[agency name] in [city and state name])",39.20953,-76.671277
2022-11-07 14:15:09+00:00,2022,November,sitting across from a dude happily pissing his pants leaking all over the floor and another grown ass man threatening to knock the fuck out of a 13 year old kid on the train. happy monday!,40.655126,-73.939485
2022-11-07 20:41:48+00:00,2022,November,@[agency name] Please do something about the homeless riding the trolley at will with no restrictions. You can't believe what I have witnessed from lewd behavior to openly taking drugs and consuming alcohol. People don't want to ride because of this,32.8715127,-117.18473
2022-11-09 18:09:08+00:00,2022,November,Shout out to @[agency name] for continuing to provide masks in the subway. I am forgetful Fannie over here!,40.655126,-73.939485
2022-11-10 17:25:02+00:00,2022,November,"This is the most aggressive bus driver right now, Im about to get whiplash",37.7598095,-122.44614
2022-11-13 00:03:28+00:00,2022,November,This bus driver is pissing me off like hes lost taking out his map missed a whole ass street.. people gonna be hella mad. And then tried to go past my street.,39.714147,-104.96201
2022-11-28 22:21:26+00:00,2022,November,"Our @[agency name] rail conductor is onpoint tonite with the announcements. He had me at next stop, national airport but when he wished everyone a good evening and safe flight as we approached the platform, I had to call it! ",38.880849,-77.107727
2022-11-29 18:01:56+00:00,2022,November,"Shout out to @[agency name]: 
 
 Today I got on a different bus than usual and the driver recognized me. He took a second to make sure I knew I was getting on not my usual bus in case it was a mistake. 
 
 Made my day",43.59805,-116.25232
2022-11-29 20:03:30+00:00,2022,November,Just learned the hard way that theres a yellow [agency name] train AND a yellow [agency name] train. Rude of them. Hopefully I dont have to run to my gate at the airport.,37.7598095,-122.44614
2022-11-30 22:18:32+00:00,2022,November,I asked this man politely to move by me cause there was empty seats everywhere on the bus. I guess cause I'm a lighter brown than him he called me racist. I educated him real quick.,37.2697605,-120.02525
2022-12-02 18:48:00+00:00,2022,December,"The @[police name] STILL aren't here and it's been like 10min! They're ALWAYS hanging out at the [line name] train on [location name]. Whew. If this is how the @[agency name] deals with LOCAL passengers, can't wait to see #WorldCup fuckheads GLOBALLY showing their ass. Whew. Get those plexis!!",42.3113985,-71.088478
2022-12-04 16:31:27+00:00,2022,December,Hey @[agency name] shout out to the bus driver on [bus number] ([street name] en route to [street name]). She navigated a VERY tough and crowded DuPont Circle and was quite funny while doing so! Kudos!,38.928253,-77.034799
2022-12-05 01:05:22+00:00,2022,December,@[agency name] ... any particular reason why the elevator in [station name] goes to the concourse floor if you can't get to the train station after 7pm? Never mind the fact that the workers down there were rude when we were just trying to figure out where to get in the Station,40.004886,-75.138524
2022-12-09 21:49:13+00:00,2022,December,"Im already almost home! Shout out to todays 4:30, [bus number] that was on time at [station name]! [bus number] thank you! Perfect way to start my wknd! @[agency name] @[agency name]",38.9939255,-76.882185
2022-12-10 23:32:18+00:00,2022,December,"i have encountered two separate puddles of vomit on the same train station 
i hate [agency name]",40.655126,-73.939485
2022-12-11 18:46:06+00:00,2022,December,hey @[agency name] your employee at the booth for BSL at city hall was rude as hell. Lets retrain them to better assist riders! She was nasty!,40.004886,-75.138524
2022-12-14 14:29:53+00:00,2022,December,Bro fuck [police name]. This man literally followed me from the station to the train car I was taking and said hes going to hunt me down. They literally stood there and let this man harass me. Thank God people were here to say somethingkeep me safe. Ugh.,40.655126,-73.939485
2022-12-26 15:57:14+00:00,2022,December,@[agency name] hello i was abording the bus lastnight with my scooter which i had out of the aisle not blocking anything and this driver stopped his bus refusing to go start yelling at me being very disrespectful and racist towards me i will like action taken!!!!!,37.7598095,-122.44614
2023-01-08 20:38:14+00:00,2023,January,"@[agency name] @[agency name] l what is going on!!! You have people waiting on the tracks for 40 minutes with no train. No word, update nobody to tell us anything. The blatant racism on how you treat riders in predominantly blackbrown peoples neighborhoods is DISGUSTING @[agency name]",40.655126,-73.939485
2023-01-09 18:44:11+00:00,2023,January,The face you make when all you smell is ass on @[agency name],40.8559865,-73.866384
2023-01-12 15:26:33+00:00,2023,January,Why you guys plan and set the rules and bus drivers not follow? Have been waiting on a detour route just to see #[bus number] bus cruise through the regular route. Why #[agency name] why?? @[agency name] @[agency name and bus number],40.8559865,-73.866384
2023-01-17 04:56:01+00:00,2023,January,"Another good @[agency name] MAX event after dark tonight. Driver asks in friendly way for new passenger to not smoke. Guy starts cursingyelling. Next stop unarmed security gets on, guy gets off still yelling. Security stays on for a few stops then off to next issue. Great service.",45.5364205,-122.60733
2023-01-22 23:58:52+00:00,2023,January,"One of the most annoying yet entertaining parts of riding [agency name], is when they single tracking and the [agency name] drunk gets on and starts going off on non POC!!
 Dead Ass, he is on this train going non stop!!",33.767296,-84.41733
2023-01-23 22:38:46+00:00,2023,January,"Whats the issue @[agency name] with the [street name] from KOP mall? The 4:59 never showed up. [bus number] [operator number] pulls up, lets passengers off and then goes and parks. Whats the purpose of generating schedules if theyre not being followed?",40.0948395,-75.385206
2023-01-24 14:50:31+00:00,2023,January,"I really be ready to fight the people on the train that opt smoke on it. Girl I do not want to smell your [location name] at 8:45 in the morning. 
 
 Again, I MUST find a remote gig. Im not built for this anymore.",41.833768,-87.671851
2023-01-24 22:29:56+00:00,2023,January,@[agency name] NOW THEY PANHANDLING ON THE BUSES....WTF !?!?!? WHY DID THE DRIVER LET THE PERSON ON TO BEG US FOR MONEY...AND HE LOOKS DANGEROUS...SMH,40.788882,-73.950947
2023-01-27 02:17:05+00:00,2023,January,"@[agency name] Hi! I'm on [bus number] and a guy harassing the driver. The driver handled it professionally but the guy is going to report her. It's 6:16pm, heading to [location name]. Awesome driver.",37.792078,-122.20974
2023-01-27 12:26:14+00:00,2023,January,@[agency name] there's some weird burning smell on RL [car number]. No clue what it is but it isn't pleasant,42.3254095,-71.207406
2023-01-28 00:35:10+00:00,2023,January,"MEN are the f*cking WORST on public transit: shouttalking to one another, fullblown phone convos, taking up multiple seatsand just today, some entitled white dude stood in the middle of the only pathway on the [bus number], blocking available seats in the back for folks. Oy.",41.833768,-87.671851
2023-02-02 18:20:41+00:00,2023,February,"I paid for a week's worth of #Metro rides @[agency name] and you don't even let me board the #bus. I already paid for the ride but someone on the next bus climbs in the back, sits for free and then curses out the bus operator for five minutes. Excoise me?!?!",34.0207635,-118.28762
2023-02-13 21:57:40+00:00,2023,February,"On [bus number] @[agency name], yet another Dirty old man grabbed my dog 
 
 #FuckYou 
 
 #LazyCunt as Security. So on today, three men groping #Women against their permission. 
 
 @[mayor name]",34.0207635,-118.28762
2023-02-23 07:27:55+00:00,2023,February,@[agency name] @[username] Our driver on the [line number] was great shout out to them (sorry I dont have a bus number or driver name). Left Downtown eastbound around 5pmish and diverted across [location number]. Got home safelythank you @[agency name].,45.5364205,-122.60733
2023-02-28 11:32:28+00:00,2023,February,[agency name] drivers just be rude for no reason,40.004886,-75.138524
2023-02-28 21:07:27+00:00,2023,February,"Yikes, the police just had to come to the bus stop at the Oaks because some creep was harassing women by saying explicit things.",34.188584,-118.86384
2023-03-02 00:06:25+00:00,2023,March,"@[agency name] They made everyone get off the train in orient heights, the ask lady was been really rude when ask what to do.",42.3113985,-71.088478
2023-03-09 14:12:24+00:00,2023,March,"Ive been on the subway for 2 mins and the dude in front of me rolled 2 blunts and then pushed a homeless man out of the train. My guy its almost Friday, why you causin problems",40.8559865,-73.866384
2023-03-11 16:16:03+00:00,2023,March,"Making my way downtown on the [agency name] and its crowded, doo doo doo doo doo doo doo, and I hate it, doo doo doo doo doo doo doo, and Im tired doo doo doo doo doo doo doo. And now I wonderrrrr if I could fall into the River, would it take time for me to dieeee",42.0158295,-87.843742
2023-03-11 20:02:05+00:00,2023,March,Idk what going on with this bus driver but shes yelling for everything,40.709626,-73.824007
2023-03-13 18:46:17+00:00,2023,March,"On Monday March 13, 2023 via [street name] Northbound approximately 6:00AM African American Female [driver name] was yelling and screaming at Riders on bus is this how you treat commuters now",38.93155,-94.68376
2023-03-14 13:07:17+00:00,2023,March,"Nothing starts your day like a crazed man screaming at everyone in the subway car that they stole his stuff and that he's ""going to have the last laugh"" Cops are here now
 
 Good morning everyone",40.788882,-73.950947
2023-03-15 12:54:34+00:00,2023,March,the train conductor just blew me a kiss,40.685832,-73.867659
2023-03-18 18:52:49+00:00,2023,March,Got a smile outta my bus driver by wishing him Happy Transit Worker Day. Its the little things.,41.833768,-87.671851
2023-03-22 22:25:26+00:00,2023,March,Whats going on with the bus drivers of the 65 today? They are very rude.@[agency name],40.004886,-75.138524
2023-03-24 22:48:36+00:00,2023,March,My bus driver's pants are ripped from the ass part and idk how to tell him so I rather post about it,32.8715127,-117.18473
2023-03-28 15:37:57+00:00,2023,March,"Shout out to [driver name], the Times Square shuttle Track One train operator this morning who gave all of us riders a little inspiration and smile with his words. @[agency name]",42.7466315,-76.214606
2023-03-31 03:37:10+00:00,2023,March,Bus driver whipping this mf like its a Scat,33.767296,-84.41733
2023-03-31 12:43:02+00:00,2023,March,I usually hate when people get on the train with a speaker playing their music out loud but theres this one older dude I fuck with cause its always RandB mans just stepped on bumping Jaheim Anything.. Happy GAHDAMN Friday,40.8559865,-73.866384
,,,,,
,,,,,
